 Init_Win_bytes_forward, Fwd IAT Total, Fwd IAT Max, Destination Port, Fwd IAT Mean, Fwd Header Length, Flow IAT Max, Flow Duration, Fwd Packets/s, Total Length of Fwd Packets, Subflow Fwd Bytes, Fwd Packet Length Mean, Avg Fwd Segment Size, Fwd Packet Length Max, Flow IAT Mean, Flow Packets/s, Max Packet Length, Packet Length Mean, Fwd IAT Min, Bwd Packet Length Mean, Average Packet Size, Avg Bwd Segment Size, Bwd Packet Length Max, Total Length of Bwd Packets, Subflow Bwd Bytes, Packet Length Variance, Packet Length Std, Flow IAT Min, min_seg_size_forward, Fwd Packet Length Std, Label
26883,375808,67647,22,15658.6666666667,808,67647,375855,66.5150124383,1944,1944,77.76,77.76,640,8542.1590909091,119.727022389,976,100.1956521739,185,133.25,102.4222222222,133.25,976,2665,2665,40817.2275362319,202.0327387733,5,32,132.2526874333,SSH-Bruteforce
26883,376819,76803,22,16383.4347826087,776,76803,376869,63.6826058922,1928,1928,80.3333333333,80.3333333333,640,8764.3953488372,116.7514441358,976,102.0666666667,201,133.25,104.3863636364,133.25,976,2665,2665,41510.3818181818,203.7409674518,5,32,133.9586784655,SSH-Bruteforce
26883,0,0,21,0.0,40,24,24,41666.66667,0,0,0.0,0.0,0,24.0,83333.33333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,24,40,0.0,DoS attacks-SlowHTTPTest
-1,0,0,53,0.0,8,1080,1080,925.925925925926,43,43,43.0,43.0,43,1080.0,1851.851851851852,71,52.333333333333336,0,71.0,78.5,71.0,71,71,71,261.33333333333337,16.165807537309522,1080,8,0.0,Benign
26883,0,0,21,0.0,40,14,14,71428.57143,0,0,0.0,0.0,0,14.0,142857.1429,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,14,40,0.0,DoS attacks-SlowHTTPTest
26883,370909,72682,22,16126.4782608696,776,72682,370952,64.6983976364,1944,1944,81.0,81.0,640,8243.3777777778,124.0052621363,976,98.0638297872,218,121.1363636364,100.1956521739,121.1363636364,976,2665,2665,40143.4958371878,200.3584184335,3,32,134.0797945417,SSH-Bruteforce
2049,20800000,20800000,80,20800000.0,40,20800000,20777365,0.096258597,0,0,0.0,0.0,0,20800000.0,0.096258597,0,0.0,20800000,0.0,0.0,0.0,0,0,0,0.0,0.0,20800000,20,0.0,DDoS attacks-LOIC-HTTP
65535,218715,218715,40094,218715.0,80,218715,218715,9.144320234,0,0,0.0,0.0,0,218715.0,9.144320234,0,0.0,218715,0.0,0.0,0.0,0,0,0,0.0,0.0,218715,40,0.0,Infilteration
-1,120000000,587956,80,918.3819205,1043576,587956,119799248,1088.879957,4174304,4174304,32.0,32.0,32,918.3819205,1088.879957,32,32.0,0,0.0,32.00024531,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
225,2221,2221,80,2221.0,64,2221,2221,900.4952724,0,0,0.0,0.0,0,2221.0,900.4952724,0,0.0,2221,0.0,0.0,0.0,0,0,0,0.0,0.0,2221,32,0.0,DoS attacks-Hulk
225,28197,28197,80,28197.0,64,28197,28197,70.92953151,0,0,0.0,0.0,0,28197.0,70.92953151,0,0.0,28197,0.0,0.0,0.0,0,0,0,0.0,0.0,28197,32,0.0,DoS attacks-Hulk
8192,328,327,80,164.0,72,1511395,1511754,1.984449851,20,20,6.666666667,6.666666667,20,251959.0,4.630382986,964,123.0,1,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,1,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,21231,21231,53,21231.0,16,78798,100135,19.9730364,72,72,36.0,36.0,36,33378.33333,39.9460728,101,62.0,21231,101.0,77.5,101.0,101,202,202,1267.5,35.60196624,106,8,0.0,Infilteration
32738,5719,5719,80,5719.0,40,5719,5719,349.711488,0,0,0.0,0.0,0,5719.0,349.711488,0,0.0,5719,0.0,0.0,0.0,0,0,0,0.0,0.0,5719,20,0.0,DDOS attack-HOIC
26883,0,0,21,0.0,40,3,3,333333.3333,0,0,0.0,0.0,0,3.0,666666.6667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,DoS attacks-SlowHTTPTest
8192,308,305,80,154.0,72,885928,886282,3.384927145,20,20,6.666666667,6.666666667,20,147713.6667,7.898163339,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,77300000,787451,80,1136.045803,544432,787451,77311325,880.2591341,2177728,2177728,32.0,32.0,32,1136.045803,880.2591341,32,32.0,1,0.0,32.00047021,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,4,4,250000.0,0,0,0.0,0.0,0,4.0,500000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,4,40,0.0,DoS attacks-SlowHTTPTest
225,81342,51186,80,40671.0,96,51186,81342,36.88131593,0,0,0.0,0.0,0,40671.0,36.88131593,0,0.0,30156,0.0,0.0,0.0,0,0,0,0.0,0.0,30156,32,0.0,DoS attacks-Hulk
26883,377239,76537,22,16401.6956521739,776,76537,377288,63.6118826997,1928,1928,80.3333333333,80.3333333333,640,8774.1395348837,116.6217849494,976,102.0666666667,234,133.25,104.3863636364,133.25,976,2665,2665,41510.3818181818,203.7409674518,3,32,133.9586784655,SSH-Bruteforce
225,45165,45165,80,45165.0,64,45165,45165,44.28207683,0,0,0.0,0.0,0,45165.0,44.28207683,0,0.0,45165,0.0,0.0,0.0,0,0,0,0.0,0.0,45165,32,0.0,DoS attacks-Hulk
252,49600000,49600000,80,49600000.0,40,49600000,49610679,0.040313901,0,0,0.0,0.0,0,49600000.0,0.040313901,0,0.0,49600000,0.0,0.0,0.0,0,0,0,0.0,0.0,49600000,20,0.0,DDoS attacks-LOIC-HTTP
221,8924572,8924572,80,8924572.0,64,8924572,8924572,0.2241003826,0,0,0.0,0.0,0,8924572.0,0.2241003826,0,0.0,8924572,0.0,0.0,0.0,0,0,0,0.0,0.0,8924572,32,0.0,DoS attacks-GoldenEye
211,81786524,81786524,80,81786524.0,64,81786522,81786524,0.0244539064,8,8,4.0,4.0,8,40893262.0,0.0366808596,8,4.0,81786524,0.0,5.3333333333,0.0,0,0,0,21.3333333333,4.6188021535,2,32,5.6568542495,DoS attacks-Slowloris
26883,383404,78978,22,18257.3333333333,712,78978,383454,57.3732442483,1960,1960,89.0909090909,89.0909090909,640,8917.5348837209,114.7464884967,976,102.7777777778,220,121.1363636364,105.1136363636,121.1363636364,976,2665,2665,41512.6767676768,203.7465994015,5,32,137.9533769037,SSH-Bruteforce
8192,377,375,80,188.5,72,1356223,1356632,2.211358718,20,20,6.666666667,6.666666667,20,226105.3333,5.159837008,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
225,2706,2706,80,2706.0,64,2706,2706,739.0983001,0,0,0.0,0.0,0,2706.0,739.0983001,0,0.0,2706,0.0,0.0,0.0,0,0,0,0.0,0.0,2706,32,0.0,DoS attacks-Hulk
-1,0,0,53,0.0,8,12497,12497,80.0192046091,45,45,45.0,45.0,45,12497.0,160.0384092182,126,72.0,0,126.0,108.0,126.0,126,126,126,2187.0,46.7653718044,12497,8,0.0,Benign
8192,384,381,80,192.0,72,1209378,1209804,2.47974052,20,20,6.666666667,6.666666667,20,201634.0,5.786061213,964,123.0,3,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
8192,474,427,8080,237.0,72,10343,11357,264.1542661,326,326,108.6666667,108.6666667,326,1892.833333,616.3599542,326,56.875,47,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,15,20,188.2161878,Bot
-1,14200000,581664,80,266.4601915,425344,581664,14166889,3752.976394,1701376,1701376,32.0,32.0,32,266.4601915,3752.976394,32,32.0,1,0.0,32.00060187,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
65535,4451,4192,80,2225.5,72,4192,4740,632.9113924,247,247,82.33333333,82.33333333,247,790.0,1476.793249,935,147.75,259,233.75,168.8571429,233.75,935,935,935,108656.2143,329.6304208,6,20,142.6055165,DDOS attack-HOIC
2047,112,112,80,112.0,40,112,112,17857.1428571429,0,0,0.0,0.0,0,112.0,17857.1428571429,0,0.0,112,0.0,0.0,0.0,0,0,0,0.0,0.0,112,20,0.0,Brute Force -Web
26883,0,0,21,0.0,40,20,20,50000.0,0,0,0.0,0.0,0,20.0,100000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,20,40,0.0,FTP-BruteForce
2049,9536688,9536688,80,9536688.0,40,9536688,9536688,0.209716413,0,0,0.0,0.0,0,9536688.0,0.209716413,0,0.0,9536688,0.0,0.0,0.0,0,0,0,0.0,0.0,9536688,20,0.0,DDoS attacks-LOIC-HTTP
26883,365794,71668,22,17418.7619047619,712,71668,365843,60.1350852688,1912,1912,86.9090909091,86.9090909091,640,8507.9767441861,120.2701705376,976,101.7111111111,288,121.1363636364,104.0227272727,121.1363636364,976,2665,2665,41508.8464646465,203.7371995112,5,32,137.6880217811,SSH-Bruteforce
2051,38,38,80,38.0,40,38,38,52631.5789473684,0,0,0.0,0.0,0,38.0,52631.5789473684,0,0.0,38,0.0,0.0,0.0,0,0,0,0.0,0.0,38,20,0.0,Brute Force -Web
-1,120000000,899510,80,1109.445778,863648,899510,119770219,901.3592937,3454592,3454592,32.0,32.0,32,1109.445778,901.3592937,32,32.0,0,0.0,32.00029642,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
1013,70,67,51140,35.0,60,39,70,42857.14286,53,53,17.66666667,17.66666667,53,23.33333333,57142.85714,53,10.6,3,0.0,13.25,0.0,0,0,0,561.8,23.70232056,3,20,30.59956427,Benign
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,DoS attacks-SlowHTTPTest
257,202,153,443,101.0,60,153,202,14851.48515,31,31,10.33333333,10.33333333,31,101.0,14851.48515,31,7.75,49,0.0,10.33333333,0.0,0,0,0,240.25,15.5,49,20,17.89785834,Infilteration
226,1719050,1719050,80,1719050.0,64,1719050,1719050,1.1634332916,0,0,0.0,0.0,0,1719050.0,1.1634332916,0,0.0,1719050,0.0,0.0,0.0,0,0,0,0.0,0.0,1719050,32,0.0,DoS attacks-GoldenEye
-1,10700000,581343,80,258.6208095,331472,581343,10715436,3866.758198,1325888,1325888,32.0,32.0,32,258.6208095,3866.758198,32,32.0,1,0.0,32.00077231,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
225,3260,3260,80,3260.0,64,3260,3260,613.4969325,0,0,0.0,0.0,0,3260.0,613.4969325,0,0.0,3260,0.0,0.0,0.0,0,0,0,0.0,0.0,3260,32,0.0,DoS attacks-Hulk
32738,14783,14783,80,14783.0,40,14783,14783,135.2905364,0,0,0.0,0.0,0,14783.0,135.2905364,0,0.0,14783,0.0,0.0,0.0,0,0,0,0.0,0.0,14783,20,0.0,DDOS attack-HOIC
256,32,32,6282,32.0,40,32,32,62500.0,0,0,0.0,0.0,0,32.0,62500.0,0,0.0,32,0.0,0.0,0.0,0,0,0,0.0,0.0,32,20,0.0,Benign
8192,1549086,1207835,80,129090.5,272,4950591,6499677,2.0000993896,2333,2333,179.4615384615,179.4615384615,431,295439.863636364,3.5386373815,1048,281.5833333333,432,442.5,293.8260869565,442.5,1048,4425,4425,85216.6884057971,291.9189757549,19,20,177.7332342701,Brute Force -Web
8192,568,515,8080,284.0,72,8413,9350,320.855615,326,326,108.6666667,108.6666667,326,1558.333333,748.6631016,326,56.875,53,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878,Bot
-1,0,0,53,0.0,8,2035,2035,491.4004914,42,42,42.0,42.0,42,2035.0,982.8009828,102,62.0,0,102.0,93.0,102.0,102,102,102,1200.0,34.64101615,2035,8,0.0,Infilteration
26883,6880430,6878465,80,2293476.66666667,136,6878188,11883730,0.336594655,315,315,78.75,78.75,315,1697675.71428571,0.6731893101,662,108.5555555556,295,165.5,122.125,165.5,662,662,662,53926.2777777778,232.2203216296,6,32,157.5,DoS attacks-GoldenEye
26883,0,0,21,0.0,40,18,18,55555.5555555556,0,0,0.0,0.0,0,18.0,111111.111111111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,18,40,0.0,FTP-BruteForce
-1,120000000,643695,80,983.1588853,974296,643695,119734988,1017.137948,3897184,3897184,32.0,32.0,32,983.1588853,1017.137948,32,32.0,0,0.0,32.00026275,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
241,0,0,22,0.0,32,7,7,142857.142857143,0,0,0.0,0.0,0,7.0,285714.285714286,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,32,0.0,SSH-Bruteforce
211,107098696,107098696,80,107098696.0,64,107098693,107098698,0.0186743633,16,16,8.0,8.0,8,35699566.0,0.0373487267,8,4.8,107098696,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
26883,0,0,21,0.0,40,1,1,1000000.0,0,0,0.0,0.0,0,1.0,2000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,40,0.0,FTP-BruteForce
26883,0,0,21,0.0,40,8,8,125000.0,0,0,0.0,0.0,0,8.0,250000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,8,40,0.0,FTP-BruteForce
-1,120000000,591365,80,868.8892291,1102608,591365,119754658,1150.90304,4410432,4410432,32.0,32.0,32,868.8892291,1150.90304,32,32.0,0,0.0,32.00023218,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
-1,120000000,691236,80,1063.418933,900256,691236,119667596,940.3715271,3601024,3601024,32.0,32.0,32,1063.418933,940.3715271,32,32.0,0,0.0,32.00028436,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
26883,365641,126827,22,16620.0454545455,744,126827,365693,62.894285644,2008,2008,87.3043478261,87.3043478261,640,8706.9761904762,117.5849688126,976,106.2045454545,223,133.25,108.6744186047,133.25,976,2665,2665,42223.1432346723,205.4827078726,5,32,136.3399610541,SSH-Bruteforce
26883,0,0,21,0.0,40,3,3,333333.3333,0,0,0.0,0.0,0,3.0,666666.6667,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,3,40,0.0,DoS attacks-SlowHTTPTest
258,287,263,443,143.5,60,263,287,10452.9616724739,77,77,25.6666666667,25.6666666667,46,143.5,10452.9616724739,46,30.75,24,0.0,41.0,0.0,0,0,0,470.25,21.6852484422,24,20,23.4591844132,Benign
26883,108125853,53247436,80,7723275.21428571,496,53247436,108125855,0.1387272267,2530,2530,168.6666666667,168.6666666667,230,6360344.41176471,0.1664726721,230,133.1578947368,341,0.0,140.5555555556,0.0,0,0,0,13611.6959064327,116.6691729054,2,32,105.2796728899,DoS attacks-Slowloris
241,0,0,22,0.0,32,7,7,142857.142857143,0,0,0.0,0.0,0,7.0,285714.285714286,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,32,0.0,SSH-Bruteforce
26883,108157970,53247419,80,8319843.84615385,456,53247419,108157983,0.1294402837,2530,2530,180.7142857143,180.7142857143,230,6759873.9375,0.1571774873,230,140.5555555556,260,0.0,148.8235294118,0.0,0,0,0,13311.4379084967,115.375204912,5,32,97.9375221341,DoS attacks-Slowloris
8192,1727336,1048641,3389,215917.0,192,953335,1727336,5.210335453,1144,1144,127.1111111,127.1111111,677,115155.7333,9.262818583,1173,160.2941176,3,225.8571429,170.3125,225.8571429,1173,1581,1581,97348.22059,312.0067637,3,20,218.5088353,Infilteration
8192,13197494,1065631,80,356689.027027027,772,1065631,13197494,2.8793345161,12446,12446,327.5263157895,327.5263157895,646,212862.806451613,4.7736335398,1068,456.796875,316,671.56,464.0476190476,671.56,1068,16789,16789,138199.815228175,371.7523573942,5,20,279.4968197703,Brute Force -Web
8192,529,477,8080,264.5,72,8919,9868,304.0129712,326,326,108.6666667,108.6666667,326,1644.666667,709.3635995,326,56.875,52,32.25,65.0,32.25,112,129,129,13318.69643,115.4066568,22,20,188.2161878,Bot
65535,12306,11981,80,6153.0,72,11981,12769,234.944005,339,339,113.0,113.0,339,2128.166667,548.2026784,935,159.25,325,233.75,182.0,233.75,935,935,935,112323.0714,335.1463433,4,20,195.7217413,DDOS attack-HOIC
241,0,0,22,0.0,32,5,5,200000.0,0,0,0.0,0.0,0,5.0,400000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,5,32,0.0,SSH-Bruteforce
8192,349,340,80,174.5,72,1549794,1550182,1.935256634,20,20,6.666666667,6.666666667,20,258363.6667,4.515598814,964,123.0,9,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,41,41,24390.243902439,0,0,0.0,0.0,0,41.0,48780.4878048781,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,41,40,0.0,FTP-BruteForce
2049,39100000,39100000,80,39100000.0,40,39100000,39106450,0.051142459,0,0,0.0,0.0,0,39100000.0,0.051142459,0,0.0,39100000,0.0,0.0,0.0,0,0,0,0.0,0.0,39100000,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,17,17,58823.5294117647,0,0,0.0,0.0,0,17.0,117647.058823529,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,17,40,0.0,FTP-BruteForce
225,28432,28432,80,28432.0,64,28432,28432,70.34327518,0,0,0.0,0.0,0,28432.0,70.34327518,0,0.0,28432,0.0,0.0,0.0,0,0,0,0.0,0.0,28432,32,0.0,DoS attacks-Hulk
-1,120000000,695199,80,962.1269082,996760,695199,119875240,1039.372267,3987040,3987040,32.0,32.0,32,962.1269082,1039.372267,32,32.0,0,0.0,32.00025683,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
8192,449,447,80,224.5,72,1476745,1477224,2.030836217,20,20,6.666666667,6.666666667,20,246204.0,4.73861784,964,123.0,2,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,2,20,11.54700538,DDoS attacks-LOIC-HTTP
2049,12100000,12100000,80,12100000.0,40,12100000,12070563,0.165692354,0,0,0.0,0.0,0,12100000.0,0.165692354,0,0.0,12100000,0.0,0.0,0.0,0,0,0,0.0,0.0,12100000,20,0.0,DDoS attacks-LOIC-HTTP
2052,539,539,8080,539.0,40,539,539,3710.575139,0,0,0.0,0.0,0,539.0,3710.575139,0,0.0,539,0.0,0.0,0.0,0,0,0,0.0,0.0,539,20,0.0,Bot
-1,120000000,917137,80,1436.985786,668072,917137,119999809,695.909441,2672288,2672288,32.0,32.0,32,1436.985786,695.909441,32,32.0,1,0.0,32.00038319,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
26883,0,0,21,0.0,40,1,1,1000000.0,0,0,0.0,0.0,0,1.0,2000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,1,40,0.0,FTP-BruteForce
225,16230,16230,80,16230.0,64,16230,16230,123.228589,0,0,0.0,0.0,0,16230.0,123.228589,0,0.0,16230,0.0,0.0,0.0,0,0,0,0.0,0.0,16230,32,0.0,DoS attacks-Hulk
26883,324710,79558,22,16235.5,680,79558,325100,64.5955090741,1912,1912,91.0476190476,91.0476190476,640,7740.4761904762,132.2669947708,976,104.0227272727,278,121.1363636364,106.4418604651,121.1363636364,976,2665,2665,42228.1157505285,205.4948071133,3,32,139.6790879804,SSH-Bruteforce
2047,350,350,80,350.0,40,350,350,5714.2857142857,0,0,0.0,0.0,0,350.0,5714.2857142857,0,0.0,350,0.0,0.0,0.0,0,0,0,0.0,0.0,350,20,0.0,Brute Force -Web
255,24500000,10200000,443,6132680.0,100,10200000,24530720,0.20382606,56,56,11.2,11.2,53,3504388.571,0.326121696,53,6.333333333,40,0.0,7.125,0.0,0,0,0,306.5,17.5071414,40,20,23.3709221,Infilteration
26883,7237,3830,80,3618.5,104,38301,46196,64.94068751,346,346,115.3333333,115.3333333,346,7699.333333,151.5282708,935,160.125,3407,233.75,183.0,233.75,935,935,935,112688.6964,335.6913708,4,32,199.7631931,DoS attacks-Hulk
225,2110,2110,80,2110.0,64,2110,2110,947.8672986,0,0,0.0,0.0,0,2110.0,947.8672986,0,0.0,2110,0.0,0.0,0.0,0,0,0,0.0,0.0,2110,32,0.0,DoS attacks-Hulk
211,99999512,99999512,80,99999512.0,64,99999510,99999514,0.0200000972,16,16,8.0,8.0,8,33333171.3333333,0.0400001944,8,4.8,99999512,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
26883,0,0,21,0.0,40,25,25,40000.0,0,0,0.0,0.0,0,25.0,80000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,25,40,0.0,FTP-BruteForce
2049,23600000,23600000,80,23600000.0,40,23600000,23642541,0.084593276,0,0,0.0,0.0,0,23600000.0,0.084593276,0,0.0,23600000,0.0,0.0,0.0,0,0,0,0.0,0.0,23600000,20,0.0,DDoS attacks-LOIC-HTTP
2049,26700000,26700000,80,26700000.0,40,26700000,26675734,0.074974507,0,0,0.0,0.0,0,26700000.0,0.074974507,0,0.0,26700000,0.0,0.0,0.0,0,0,0,0.0,0.0,26700000,20,0.0,DDoS attacks-LOIC-HTTP
225,32298,32298,80,32298.0,64,32298,32298,61.92333891,0,0,0.0,0.0,0,32298.0,61.92333891,0,0.0,32298,0.0,0.0,0.0,0,0,0,0.0,0.0,32298,32,0.0,DoS attacks-Hulk
8192,449,434,80,224.5,72,1146660,1147148,2.615181302,20,20,6.666666667,6.666666667,20,191191.3333,6.102089704,964,123.0,15,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,3,20,11.54700538,DDoS attacks-LOIC-HTTP
-1,0,0,53,0.0,8,2078,2078,481.2319538,42,42,42.0,42.0,42,2078.0,962.4639076,96,60.0,0,96.0,90.0,96.0,96,96,96,972.0,31.17691454,2078,8,0.0,Infilteration
26883,0,0,21,0.0,40,20,20,50000.0,0,0,0.0,0.0,0,20.0,100000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,20,40,0.0,FTP-BruteForce
225,679,679,80,679.0,64,679,679,2945.5081,0,0,0.0,0.0,0,679.0,2945.5081,0,0.0,679,0.0,0.0,0.0,0,0,0,0.0,0.0,679,32,0.0,DoS attacks-Hulk
26883,0,0,21,0.0,40,6,6,166666.6667,0,0,0.0,0.0,0,6.0,333333.3333,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,6,40,0.0,DoS attacks-SlowHTTPTest
2049,42000000,42000000,80,42000000.0,40,42000000,41972317,0.047650455,0,0,0.0,0.0,0,42000000.0,0.047650455,0,0.0,42000000,0.0,0.0,0.0,0,0,0,0.0,0.0,42000000,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,2,2,500000.0,0,0,0.0,0.0,0,2.0,1000000.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2,40,0.0,FTP-BruteForce
241,0,0,22,0.0,32,7,7,142857.142857143,0,0,0.0,0.0,0,7.0,285714.285714286,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,7,32,0.0,SSH-Bruteforce
211,100001170,100001170,80,100001170.0,64,100001168,100001172,0.0199997656,16,16,8.0,8.0,8,33333724.0,0.0399995312,8,4.8,100001170,0.0,6.0,0.0,0,0,0,19.2,4.38178046,2,32,0.0,DoS attacks-Slowloris
2049,9320011,9320011,80,9320011.0,40,9320011,9320011,0.214592021,0,0,0.0,0.0,0,9320011.0,0.214592021,0,0.0,9320011,0.0,0.0,0.0,0,0,0,0.0,0.0,9320011,20,0.0,DDoS attacks-LOIC-HTTP
26883,0,0,21,0.0,40,29,29,34482.7586206897,0,0,0.0,0.0,0,29.0,68965.5172413793,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,29,40,0.0,FTP-BruteForce
226,50769839,50769839,80,50769839.0,64,50769839,50769839,0.0393934674,0,0,0.0,0.0,0,50769839.0,0.0393934674,0,0.0,50769839,0.0,0.0,0.0,0,0,0,0.0,0.0,50769839,32,0.0,DoS attacks-GoldenEye
26883,0,0,21,0.0,40,21,21,47619.04762,0,0,0.0,0.0,0,21.0,95238.09524,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,21,40,0.0,DoS attacks-SlowHTTPTest
32738,25476,25476,80,25476.0,40,25476,25476,78.50525985,0,0,0.0,0.0,0,25476.0,78.50525985,0,0.0,25476,0.0,0.0,0.0,0,0,0,0.0,0.0,25476,20,0.0,DDOS attack-HOIC
8192,507,498,80,253.5,72,1217879,1218444,2.462156652,20,20,6.666666667,6.666666667,20,203074.0,5.745032189,964,123.0,9,241.0,140.5714286,241.0,964,964,964,115523.4286,339.8873763,7,20,11.54700538,DDoS attacks-LOIC-HTTP
180,0,0,55796,0.0,20,34,34,29411.764705882357,0,0,0.0,0.0,0,34.0,58823.52941176471,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,34,20,0.0,Benign
-1,120000000,655414,80,907.0478713,1055672,655414,119692223,1102.485999,4222688,4222688,32.0,32.0,32,907.0478713,1102.485999,32,32.0,0,0.0,32.0002425,0.0,0,0,0,0.0,0.0,0,8,0.0,DDOS attack-LOIC-UDP
8192,116127111,10031063,443,6451506.166666667,392,10010181,116127111,0.1636138179653845,1914,1914,100.7368421052632,100.73684210526316,1304,3415503.264705882,0.3013938751993925,1304,87.52777777777776,13,77.3125,90.02857142857142,77.3125,1085,1237,1237,82737.34206349203,287.64099510238805,13,20,314.3306543019916,Benign
-1,120000000,713740,80,975.9014973,983128,713740,119928535,1024.701919,3932512,3932512,32.0,32.0,32,975.9014973,1024.701919,32,32.0,1,0.0,32.00026039,0.0,0,0,0,0.0,0.0,1,8,0.0,DDOS attack-LOIC-UDP
2049,37500000,37500000,80,37500000.0,40,37500000,37530307,0.053290265,0,0,0.0,0.0,0,37500000.0,0.053290265,0,0.0,37500000,0.0,0.0,0.0,0,0,0,0.0,0.0,37500000,20,0.0,DDoS attacks-LOIC-HTTP
65535,13526,13216,80,6763.0,72,13216,14602,205.451308,300,300,100.0,100.0,300,2433.666667,479.3863854,935,154.375,310,233.75,176.4285714,233.75,935,935,935,110510.2679,332.4308467,3,20,173.2050808,DDOS attack-HOIC
-1,0,0,53,0.0,8,1259,1259,794.2811755,46,46,46.0,46.0,46,1259.0,1588.562351,62,51.33333333,0,62.0,77.0,62.0,62,62,62,85.33333333,9.237604307,1259,8,0.0,Infilteration
226,23335945,23335945,80,23335945.0,64,23335945,23335945,0.0857046929,0,0,0.0,0.0,0,23335945.0,0.0857046929,0,0.0,23335945,0.0,0.0,0.0,0,0,0,0.0,0.0,23335945,32,0.0,DoS attacks-GoldenEye
8192,169716,169003,445,84858.0,72,168918,169716,17.67658913,0,0,0.0,0.0,0,56572.0,23.5687855,0,0.0,713,0.0,0.0,0.0,0,0,0,0.0,0.0,85,20,0.0,Infilteration
26883,0,0,21,0.0,40,18,18,55555.5555555556,0,0,0.0,0.0,0,18.0,111111.111111111,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,18,40,0.0,FTP-BruteForce
